"id","DistrictCode","District","BlockCode","Block","VillageCode","Village","HabitationCode","Habitation","createdBy"
"c3d6d224-1fc0-474b-b6dc-0c9272e14edc","20","Madurai","7","Melur","17","NARASINGAMPATTI","6","Muthupatti",""
"c41cdee8-fe95-4c61-b3de-29a60b2712df","20","Madurai","4","Kottampatti","1","ATTAPATTI","5","Meenakshipuram",""
"c447a062-3f00-4726-a6db-3ef46cc5057f","20","Madurai","12","USILAMPATTI","12","POTHAMPATTI","3","Karaiampatti",""
"c45b935a-01d7-4ae0-b955-c0ac868f5228","20","Madurai","11","THIRUPPARANKUNDRAM","28","THANAKKANKULAM","4","Kalay nagar",""
"c48907ea-c4ed-4943-9d5e-9fb475478d7d","20","Madurai","11","THIRUPPARANKUNDRAM","31","VADAPALANJI","8","Thenpalanji",""
"c48b518c-2add-487d-b65e-5f564c89d11b","20","Madurai","2","Chellampatti","22","SAKKARAPPANAICKANOOR","6","Sakkarappanaickanoor",""
"c4b649ee-cd23-4c23-bdac-ba07b5d1fe7c","20","Madurai","4","Kottampatti","15","MELAVALAVOO","3","Kailampatti",""
"c4c156e6-7b32-4466-86c6-2a14de0d4508","20","Madurai","7","Melur","32","URANGANPATTI","13","Uranganpatti",""
"c4c707c5-7197-484d-9e3e-e2023a8541c1","20","Madurai","7","Melur","6","ATTUKULAM","3","Ganapathiyapuram",""
"c4cb8710-833c-4444-9466-53b027a31193","20","Madurai","3","Kallikudi","","","2","Sengappadai",""
"c4d2a793-54c1-46d7-bee3-1003cce7b15f","20","Madurai","4","Kottampatti","27","VANJINAGRAM","1","Ambalakaranpatti",""
"c4d401a2-b935-4d0c-8de8-a5eb151ca2b1","20","Madurai","4","Kottampatti","3","BOOTHAMANGALAM","7","Periyasevalpatti",""
"c4f125cb-997d-4559-96d2-9509326ff9b0","20","Madurai","4","Kottampatti","16","PALLAPATTI","2","Meenakshipuram",""
"c4fc92b5-70f8-4745-8c17-708b36f75ce1","20","Madurai","3","Kallikudi","8","KURAYUR","1","Kumaralingapuram",""
"c50d5018-9e61-4572-b7ea-f4adc00c7ce2","20","Madurai","11","THIRUPPARANKUNDRAM","20","PERUNKUDI","1","Parambupatti",""
"c534ef0f-e76a-4931-919e-1bc87ae3b8d3","20","Madurai","7","Melur","31","THIRUVATHAVUR","1","Samathuvapuram",""
"c535c277-f1c3-474b-8c81-f6118f40b4c5","20","Madurai","7","Melur","34","VELLALUR","3","Kannapuram",""
"c568f772-b94b-40fd-841e-a662ac04f54b","20","Madurai","5","MADURAI EAST","20","MEENAKSHIPURAM","1","Arappalam",""
"c5813113-c920-41d8-9529-9dbe6c83c0b5","20","Madurai","5","MADURAI EAST","22","OTHAKADAI","4","Gandhi nagar athi colony",""
"c58b17b8-1b3d-4ec8-b3d8-8c5c9d68bc29","20","Madurai","1","Alanganallur","25","PANNAIKUDI","1","Mettur",""
"c60749bf-172f-4d88-a8fc-50dd2310deae","20","Madurai","12","USILAMPATTI","1","ALLIGUNDAM","1","Alligundam",""
"c621485f-03dc-4d07-b620-8c54574a6ff9","20","Madurai","8","SEDAPATTI","27","THULLUKUTTINAICKANUR","1","T.krishnapuram",""
"c638e182-d25a-468f-82c5-28e52a627569","20","Madurai","10","Thirumangalam","14","MARAVANKULAM","2","Vaiyampatti",""
"c68ccfd0-b430-46a0-bcb7-2855bfe79bb5","20","Madurai","10","Thirumangalam","26","SATHANKUDI","6","Sathankudi",""
"c69b2c77-13b8-4576-bb86-a9fcda87f99f","20","Madurai","4","Kottampatti","12","KOTTAMPATTI","4","Kumutrampatti",""
"c6b4f0fe-ea9c-4837-9388-e95f92a0e09a","20","Madurai","7","Melur","4","ARASAPPANPATTI","6","T.kovilpatti",""
"c6c9d517-1d04-48a9-b330-75616e548ef4","20","Madurai","3","Kallikudi","3","K.VELLAKULAM","4","Solampatti",""
"c6e136e2-43f8-4578-9441-90d826ffba6a","20","Madurai","13","VADIPATTI","21","THIRUVALAVAYANALLUR","3","Thiruvalavayanallur",""
"c6e20cd2-ee1d-43b3-9725-a34400f47dc7","20","Madurai","4","Kottampatti","12","KOTTAMPATTI","1","Boomangalapatti",""
"c70c2ed0-a67e-4e51-aa8d-ad4fb9c6e61d","20","Madurai","9","T.KALLUPATTI","39","V. AMMAPATTY","3","Thathangulam",""
"c70fa6d0-2f5f-4b42-ab19-4c45559c2ad1","20","Madurai","12","USILAMPATTI","18","VAGURANI","4","Kurukkampatti",""
"c72b0081-f170-48bc-8dde-6eceee745b0a","20","Madurai","4","Kottampatti","2","AYYAPATTI","10","Thiruchunai",""
"c7455f4d-4494-4909-b994-980afac7c6a0","20","Madurai","10","Thirumangalam","17","MYKKUDI","1","Mykkudi",""
"c753ea16-3043-4476-9dd6-add8e80c98df","20","Madurai","4","Kottampatti","11","KODUKKAMPATTI","8","Padaiyanenthalpatti",""
"c75bcf38-18d7-4c38-b692-a4b9dd8bce61","20","Madurai","5","MADURAI EAST","25","PORUSUPATTY","3","Pattanam",""
"c7959874-80c0-4b2d-8ced-93f1bee5eeae","20","Madurai","5","MADURAI EAST","21","NARASINGAM","3","Thattankulam",""
"c7a97a96-38ba-4e9f-8ee0-8029675de53a","20","Madurai","5","MADURAI EAST","5","CHINNAMANGULAM","2","Indra nagar",""
"c7abb90f-d398-4fe0-a3e6-a2e57a873d0f","20","Madurai","8","SEDAPATTI","11","MALLAPURAM","4","M.perumalpatty",""
"c7bdb96c-ff89-48c8-925f-42dcd20e62ba","20","Madurai","10","Thirumangalam","29","SOWDARPATTY","5","S. valaiyapatti",""
"c7d17f73-d0e0-4229-92a3-e402d3f6ec45","20","Madurai","5","MADURAI EAST","25","PORUSUPATTY","1","Chettikulam",""
"c8018931-e3a0-4b0b-99d0-8b61dcb0dc1f","20","Madurai","11","THIRUPPARANKUNDRAM","18","PARAIPATHI","2","Periyakoodakovil",""
"c8481eeb-8861-48f0-956b-4ddbf8ee0e3f","20","Madurai","4","Kottampatti","6","ETTIMANGALAM","3","Veeraputhiranpatti",""
"c853897b-63b1-4b7c-843e-f4b08802b4c2","20","Madurai","5","MADURAI EAST","29","RAJAKKUR","8","Sivalingam (voiceless village)",""
"c85b5e06-01fd-436d-b07c-043c765e8a30","20","Madurai","10","Thirumangalam","33","UCHAPPATTY","8","Rahul nagar",""
"c86014d3-fc90-4ceb-bff6-bd1314b67e6b","20","Madurai","5","MADURAI EAST","36","VELLIANKUNDRAM","8","Thoppu",""
"c88f64d4-b8f1-44ad-adbd-c30abdbeb43e","20","Madurai","7","Melur","24","SARUGUVALAYAPATTI","6","Manappatti",""
"c8c7af03-4dc9-4c21-bf25-f3ab495dc4e0","20","Madurai","13","VADIPATTI","9","KUTLADAMPATTI","2","Kutladampatti",""
"c8ce55fe-0580-4dbb-9d92-9df1153352fb","20","Madurai","2","Chellampatti","6","KARUMATHUR","8","Kesavanpatti",""
"c8d62db3-dd77-4ff1-8246-f94066e0af5e","20","Madurai","4","Kottampatti","27","VANJINAGRAM","13","Nellukundupatti",""
"c8edaaaf-023e-4b1f-a24d-383877a5029f","20","Madurai","5","MADURAI EAST","19","MATHUR","6","Muthaliyenthal",""
"c8f22f90-06cd-4476-a5b0-ae1013a09f2a","20","Madurai","4","Kottampatti","3","BOOTHAMANGALAM","8","Perumpalapatti",""
"c8fd6e2e-bd08-4cc5-82e7-00a61e057775","20","Madurai","10","Thirumangalam","11","KEELAKKOTTAI","1","Keelakkottai",""
"c9241ef1-db5e-4a50-9652-0504dea34034","20","Madurai","1","Alanganallur","12","KALLANAI","1","Annanagar",""
"c941b5aa-3ee9-4b1a-9c1a-e936bf80c1c2","20","Madurai","5","MADURAI EAST","35","VARICHIYUR","3","Parayankulam",""
"c98fd5ef-4e73-4817-be6c-01decaa951a2","20","Madurai","10","Thirumangalam","32","THIRALI","3","Patchakkoppanpatti",""
"c9e3c56e-fb83-4a18-ac8f-86b9e3661f90","20","Madurai","11","THIRUPPARANKUNDRAM","35","VEDARPULIYANKULAM","1","Bharathi nagar",""
"ca021cd1-f7e3-4fc1-bdd8-e30241c612ad","20","Madurai","11","THIRUPPARANKUNDRAM","36","VILACHERI","2","Athithiravedarcolony annanagar",""
"ca547121-819b-4ebc-a04f-6088f3e135b9","20","Madurai","9","T.KALLUPATTI","8","KADANERI","3","Melakadaneri",""
"ca5c3eb0-7a92-4900-8b24-6517b908c01e","20","Madurai","3","Kallikudi","8","KURAYUR","3","Masavanatham",""
"ca790716-996e-4557-ac7b-12816f1c88ab","20","Madurai","2","Chellampatti","20","PULLANERI","5","Pullaneri",""
"ca834eb7-1470-432e-837f-bf3464ca291e","20","Madurai","11","THIRUPPARANKUNDRAM","3","KARADIPATTY","4","K. pudur",""
"ca8396a9-d79d-47fe-8eb4-b6fbdf550c7f","20","Madurai","13","VADIPATTI","20","THENKARAI","1","Malaipatti",""
"ca88d73b-0a89-44b1-9b1e-d4e43f8ff2f1","20","Madurai","10","Thirumangalam","16","MELAKKOTTAI","4","Periyar kalani",""
"ca987391-5fe3-457f-a622-0c0ca414a541","20","Madurai","1","Alanganallur","13","KALVELIPATTI","4","Mayapuram",""
"ca9dd148-2ace-4e6a-9123-e2d1b0c35e55","20","Madurai","10","Thirumangalam","29","SOWDARPATTY","9","Valnaiakkanpatti",""
"caa56ad6-53f6-499f-9745-2498da91a0f0","20","Madurai","4","Kottampatti","24","THONTHILINGAPURAM","4","Thonthilingapuram",""
"cab5a42b-ed81-44c9-8dcc-01a962517afd","20","Madurai","7","Melur","25","SATHAMANGALAM","5","Otthasery",""
"caebb839-1d5b-4067-a464-b84ffd37faec","20","Madurai","2","Chellampatti","6","KARUMATHUR","9","Kottaiyur",""
"cb0452e5-e3da-4403-8a43-218ea43ec763","20","Madurai","4","Kottampatti","9","KATCHIRAYANPATTI","15","Valaiveeranpatti",""
"cb0beddf-479c-4bad-9644-70c47ebd3b64","20","Madurai","2","Chellampatti","20","PULLANERI","1","Grampatti",""
"cb1bc5ff-627d-4c28-bfa2-1cfaf7f8e079","20","Madurai","5","MADURAI EAST","33","THINDIYUR","5","Thathankulam",""
"cb25565d-1f0b-476c-b02c-2da30e39263f","20","Madurai","7","Melur","17","NARASINGAMPATTI","2","Kalungupatti",""
"cb460499-50fb-4819-85d4-e4e4c74bfea5","20","Madurai","13","VADIPATTI","10","MANNADIMANGALAM","2","Kannudaiyalpuram",""
"cb5f982e-e20d-414a-be48-e4f565bd8cbf","20","Madurai","2","Chellampatti","17","POOTHIPURAM","4","Kakkiveeranpatti ",""
"cba64c5e-021b-42f9-977b-604b3a8b003e","20","Madurai","7","Melur","17","NARASINGAMPATTI","3","Malainagar",""
"cba6ec09-a4a6-42e4-89ed-c3a626261f63","20","Madurai","7","Melur","31","THIRUVATHAVUR","10","Ulagupitchanpatti",""
"cbc7e8c7-f8d8-46a8-91b1-92139995893f","20","Madurai","2","Chellampatti","6","KARUMATHUR","18","Poochampatti",""
"cc1262d3-2459-468c-9d68-3888ebc41d07","20","Madurai","12","USILAMPATTI","11","NALLUTHEVANPATTI","4","N.meenathcipuram",""
"cc459044-6146-430c-a511-6db57cebda16","20","Madurai","1","Alanganallur","20","MANIYANJI","1","Maniyanji",""
"cc64ded9-f3e6-45da-bef0-fca458e1eff5","20","Madurai","6","MADURAI WEST","14","KULAMANGULAM","3","Kulamangulam",""
"cc8b6c1c-a1c7-451b-8452-131b710acf97","20","Madurai","5","MADURAI EAST","18","MANGULAM","2","Mangulam",""
"cc8fcf4b-ac38-4070-97e5-904e7af7174a","20","Madurai","5","MADURAI EAST","3","ARUMBANUR","7","Muniyandipuram",""
"cca2b665-81bc-4400-b8b1-fa5ba361737d","20","Madurai","5","MADURAI EAST","29","RAJAKKUR","5","Mundanayagam",""
"ccbe1139-88c5-4a63-ae89-a15b6a63de9d","20","Madurai","8","SEDAPATTI","26","THIRUMANICKAM","3","Thirumanickam",""
"ccc04f9c-a049-4708-a570-58d1ef3fe17c","20","Madurai","4","Kottampatti","10","KESAMPATTI","6","Sanipatti",""
"ccf19da6-cb05-4633-9547-d9b94df7e89c","20","Madurai","5","MADURAI EAST","8","ELANGIYENDAL","4","Perakkur colony",""
"ccf4159e-c124-478d-8b0d-1157e7889d4d","20","Madurai","7","Melur","32","URANGANPATTI","5","Kanmaipatti",""
"cd20eb82-252a-4f3a-a70b-4ac0d74aa26a","20","Madurai","5","MADURAI EAST","24","POOLAMPATTI","1","Azhakathapatti",""
"cd3eea00-4574-41b9-8f47-d6e364845340","20","Madurai","1","Alanganallur","26","PARAIPATTI","3","Paraipatti",""
"cd4d4178-9814-4678-8ef6-950a6c52e8c6","20","Madurai","9","T.KALLUPATTI","36","SILARPATTY","3","S.narikudi",""
"cd5e432f-7b20-4a0b-a630-208aeb2fecea","20","Madurai","10","Thirumangalam","13","KINNIMANGALAM","5","K.pudhumangalam",""
"cdcf7fd7-9229-4f1e-ab6d-dfa2273b87d6","20","Madurai","2","Chellampatti","12","NATTARMANGALAM","5","Nattarmangalam",""
"ce099c7f-9480-499a-b2bf-411981d7e9d3","20","Madurai","11","THIRUPPARANKUNDRAM","28","THANAKKANKULAM","1","Ambedkar nagar",""
"ce0abde4-bb7e-4987-9c16-9289de73c6af","20","Madurai","7","Melur","1","A. VALAYAPATTI","4","Konavarayan patti",""
"ce3020f8-603b-4888-9c13-13c49d3ceb02","20","Madurai","9","T.KALLUPATTI","36","SILARPATTY","4","Silarpatty",""
"ce4a9ceb-faad-4e6d-adcf-8b0b3d3c7711","20","Madurai","9","T.KALLUPATTI","31","S. MELAPPATTY","1","S. melappatty",""
"ce5171b3-1972-4e61-a372-9f338dfa73c7","20","Madurai","5","MADURAI EAST","14","KARUPPAYURANI","3","Kalikappan colony",""
"ce62277f-43e3-4863-aff6-4d0f1dfb8bc8","20","Madurai","12","USILAMPATTI","8","MEIKKILARPATTI","5","Meikkilarpatti",""
"ce796262-15b4-4768-a22f-f8fde6ecd123","20","Madurai","12","USILAMPATTI","3","ERUMARAPATTI","4","Rengasamypatti",""
"ce9bcd07-1589-4337-a1e2-77f17f5abe2e","20","Madurai","5","MADURAI EAST","6","EDAYAPATTI","6","Vellimalaipatti",""
"cea18399-004a-45d2-9fcd-c621dcfb4ca8","20","Madurai","9","T.KALLUPATTI","20","P. AMMAPATTY","3","P.chockampatti",""
"cf3fda13-a18b-4b73-8e33-3e144ad50f07","20","Madurai","2","Chellampatti","17","POOTHIPURAM","5","Karuthiveeranpatti",""
"cf92fa72-71c9-4a18-ab47-b68384c39ef9","20","Madurai","3","Kallikudi","","","2","Odaipatty",""
"cfbf6707-3234-4cc4-9bc6-d0d4b8c65802","20","Madurai","9","T.KALLUPATTI","39","V. AMMAPATTY","2","Potalpatti",""
"d01b85f9-9678-4a7b-a94a-c241a57fb90a","20","Madurai","3","Kallikudi","10","M.  POTHANATHI","1","M. pothanathi",""
"d021e924-7c94-42b4-a3f4-dab03b0bee6e","20","Madurai","7","Melur","18","NAVINIPATTI","7","Vadakku navinipatti",""
"d0304e13-ad0c-4741-a510-e842ff456824","20","Madurai","10","Thirumangalam","14","MARAVANKULAM","1","Maravankulam",""
"d0784a62-16b8-42be-9e7f-1a241625ac54","20","Madurai","5","MADURAI EAST","20","MEENAKSHIPURAM","9","Mettucolony (ambedkar nagar)",""
"d0848ddb-35cc-4fa6-8d42-2bd8ca900b2c","20","Madurai","5","MADURAI EAST","35","VARICHIYUR","9","Vellaangulam",""
"d0aa45f4-2e65-4c0c-b340-a416bff27468","20","Madurai","4","Kottampatti","9","KATCHIRAYANPATTI","12","Paramanathapuram",""
"d11e5dd3-9f50-437e-bcb1-c550ed083c5c","20","Madurai","7","Melur","2","AMBALAKARANPATTI","3","Kattakkalaipatti",""
"d14b2e9d-a9e5-4d2c-9da5-2304f6c57398","20","Madurai","6","MADURAI WEST","21","SIRUVALAI","2","Pudur",""
"d16d7770-d66c-4402-a8ec-ce3c55d0a3d7","20","Madurai","2","Chellampatti","6","KARUMATHUR","5","Karisalpatti",""
"d1782e71-cfb1-4b3d-bdb1-ad3e93a2dd51","20","Madurai","4","Kottampatti","27","VANJINAGRAM","7","Melathethampatti",""
"d17d75aa-f54a-4936-8ab9-68db7468104f","20","Madurai","11","THIRUPPARANKUNDRAM","14","NILAIYUR   1   BIT","2","Koothiyarkundu",""
"d183549e-d32c-4257-9b7e-c6bb6035480a","20","Madurai","2","Chellampatti","26","THUMMAKUNDU","1","Inidiracolony",""
"d1acef2c-c3f4-4c4c-a0c8-689061740192","20","Madurai","11","THIRUPPARANKUNDRAM","35","VEDARPULIYANKULAM","3","Muttharaiyarnagar",""
"d1c6b68b-9995-477c-9e9d-20f9a20cb00c","20","Madurai","11","THIRUPPARANKUNDRAM","22","PULIANKULAM","2","Puliankulam",""
"d1fc6722-04c5-4ed9-9b45-07895fcde2b7","20","Madurai","13","VADIPATTI","1","ANDIPATTI","1","Andipatti",""
"d240c96c-3e80-43d1-9940-5f47e27e55a4","20","Madurai","3","Kallikudi","14","MARUTHANGUDI","1","Maruthankudi",""
"d2554d3a-543e-47cc-a2c7-510046b0afdc","20","Madurai","7","Melur","11","KEERANUR","7","Thuvarangulam colony",""
"d26307e8-7f4a-45ba-af0c-74d65726b8b7","20","Madurai","2","Chellampatti","6","KARUMATHUR","10","Mayakurmbanpatti",""
"d26eb575-984b-4a2a-91b3-5b953e287767","20","Madurai","13","VADIPATTI","17","RISHABAM","1","Rayapuram",""
"d271eda8-d450-43d4-bf9e-70b0ed2b186b","20","Madurai","7","Melur","1","A. VALAYAPATTI","3","Ayuthampatti",""
"d283ffe4-9710-4f06-82b1-7cb9ca3f90bc","20","Madurai","4","Kottampatti","16","PALLAPATTI","7","Silambakonepatti",""
"d28748ae-0f08-46ca-82bf-b0d6c18f00e7","20","Madurai","5","MADURAI EAST","30","SAKKIMANGALAM","3","Annai sathiya nagar",""
"d29f08f0-1555-4e26-a928-fb28f1ba0596","20","Madurai","13","VADIPATTI","12","MULLIPALLAM","1","Mullipallam",""
"d2e92a37-ba9b-4372-aab4-6d6165f53fbe","20","Madurai","4","Kottampatti","7","KAMBUR","8","Perumakkipudur",""
"d3037d59-8ffd-4185-bcb1-1fb0e97f1df1","20","Madurai","2","Chellampatti","6","KARUMATHUR","20","Posaripatti",""
"d31a5571-fc89-4440-a6f1-55d840ced800","20","Madurai","13","VADIPATTI","5","KARUPPATTI","2","Ganesapuram",""
"d31d192b-5555-4f80-9c1d-239395c70871","20","Madurai","10","Thirumangalam","32","THIRALI","4","Sundharajapuram",""
"d3411470-c2f0-486e-9a7f-3939c8155178","20","Madurai","7","Melur","20","PATHINETTANKUDI","3","Pathinettankudi",""
"d342cf1e-0888-4640-8d35-9df0da21591d","20","Madurai","8","SEDAPATTI","30","VANDARI","5","Vandari",""
"d3577ad2-9066-4078-a265-b10faadb7753","20","Madurai","2","Chellampatti","3","AYYANARKULAM","10","Pasumponnagar",""
"d3678a00-4cc6-4d21-8acf-5e748731c0df","20","Madurai","10","Thirumangalam","29","SOWDARPATTY","4","S. meenakshipuram",""
"d36baebb-579b-4df2-a183-4fde8bb8d9ec","20","Madurai","2","Chellampatti","26","THUMMAKUNDU","8","T.pichampatti",""
"d36eced8-08d7-47ce-a59a-cd61bb400a75","20","Madurai","1","Alanganallur","26","PARAIPATTI","4","Saranthanki",""
"d36f4e1f-e590-4c63-a8de-c9836d1f05e9","20","Madurai","6","MADURAI WEST","3","AMBALATHADI","1","Ambalathadi",""
"d382009b-a7d3-4fa7-91a6-d858730f05e5","20","Madurai","10","Thirumangalam","38","VIRUSANGKULAM","3","Virusangkulam",""
"d41fbe86-61f7-4f60-b3f5-0be9240ce2de","20","Madurai","12","USILAMPATTI","2","DOTTAPPANAIKANUR","13","Vasinagar",""
"d4554a12-9c80-4dcd-861a-19b4a2ce9362","20","Madurai","11","THIRUPPARANKUNDRAM","3","KARADIPATTY","9","Perumal koil malai",""
"d4c5f3d4-d56e-48a4-99ef-0a9c3e0302c4","20","Madurai","11","THIRUPPARANKUNDRAM","20","PERUNKUDI","2","Perunkudi",""
"d4cc5230-5b71-40a5-90d8-df74c37d9cc2","20","Madurai","9","T.KALLUPATTI","20","P. AMMAPATTY","1","P. ammapatty",""
"d4d5fe2c-0b97-43ce-9d6b-1d2a581476c6","20","Madurai","5","MADURAI EAST","30","SAKKIMANGALAM","8","M.g.r. nagar",""
"d4d954fa-4eed-4d45-bcf6-c4963c3834c7","20","Madurai","2","Chellampatti","11","MUDALAIKULAM","6","Kosavapatti",""
"d52b2858-ae8e-4f1d-bb43-e0675976db44","20","Madurai","4","Kottampatti","10","KESAMPATTI","2","Arukkampatti",""
"d543d581-608a-4684-b05b-e4f3b462f280","20","Madurai","4","Kottampatti","15","MELAVALAVOO","4","Kanmayipatti",""
"d549238d-906b-4670-9fc2-750d83726b29","20","Madurai","7","Melur","6","ATTUKULAM","2","Attukulam",""
"d5838cf1-d89f-4a96-b476-7cec0a0feae0","20","Madurai","8","SEDAPATTI","27","THULLUKUTTINAICKANUR","2","T.Mokkathanparai",""
"d594ea89-533a-455b-bb58-b0a9ccecdc26","20","Madurai","5","MADURAI EAST","11","KALIMANGLAM","1","K.odaipatti",""
"d5aa7028-c0a2-41a9-9a21-b4c4c509613e","20","Madurai","7","Melur","3","AMOOR","2","Bangalapatti",""
"d5aa8990-5620-4f1e-9b8e-658ca84aef7b","20","Madurai","10","Thirumangalam","33","UCHAPPATTY","4","Gandhi nagar",""
"d5ca3069-5925-4ee0-a069-4f6d76c45817","20","Madurai","2","Chellampatti","5","KANNANUR","1","Kalungupatti",""
"d5d1709d-a601-416c-bb8e-65bd9716d847","20","Madurai","7","Melur","16","KURICHIPATTI","9","Ucharichanpatti",""
"d5d22147-4233-4756-8566-2ba199ea16cb","20","Madurai","7","Melur","11","KEERANUR","2","Kuyavarpatti",""
"d61e562e-6a7c-4707-b4a8-56257c37b957","20","Madurai","7","Melur","16","KURICHIPATTI","5","Koolipatti",""
"d61f5612-945b-45ae-b9a3-6d40dec95397","20","Madurai","8","SEDAPATTI","31","VEPPAMPATTY","2","Veppampatty",""
"d67da1a9-3f8c-4280-8d67-a498b625b7a8","20","Madurai","10","Thirumangalam","1","A. KOKKULAM","4","K. Paraipatti",""
"d69acfb6-bf3e-4be6-a847-73b2081d7678","20","Madurai","10","Thirumangalam","16","MELAKKOTTAI","1","Barathi nagar",""
"d6c00554-aa4b-4ffd-98a9-073afa682288","20","Madurai","3","Kallikudi","5","KALLIKUDI","7","Vadakkampatti",""
"d6e8d4c4-52bc-475d-804f-702eb3376ee0","20","Madurai","4","Kottampatti","25","THUMBAIPATTI","2","Kallampatti",""
"d6ea87ae-4550-4ac3-a09c-c1649cc40a7f","20","Madurai","13","VADIPATTI","11","MELAKKAL","6","Sivanathapuram",""
"d6f248d6-c1bb-4cd0-9f58-7ac190329b01","20","Madurai","7","Melur","19","PANANGADI","2","Kamalkhanpatti",""
"d6f8e60c-708c-472f-9ee2-4a60ad4d81ac","20","Madurai","2","Chellampatti","1","A. PUDUPATTY","4","C. nadupatti",""
"d7258b07-e729-430b-ba29-44192a5d1df1","20","Madurai","4","Kottampatti","10","KESAMPATTI","7","Vellimalaipatti",""
"d728b80f-18ac-4846-a9c1-4552ede04184","20","Madurai","7","Melur","4","ARASAPPANPATTI","3","Eluvakarayanpatti",""
"d768fbd9-914a-41c6-8a14-a5638ecdec37","20","Madurai","11","THIRUPPARANKUNDRAM","24","SAMANATHAM","3","Periyar nagar",""
"d76f0c35-7451-4e18-bf6e-9e50edb0a662","20","Madurai","7","Melur","34","VELLALUR","8","Othapatti",""
"d7a3e521-f407-4eb7-ad28-5fcf6653cc07","20","Madurai","4","Kottampatti","8","KARUNGALAKUDY","5","Madainipatti",""
"d7d0217c-c86b-422f-b1e1-f48e967ea32c","20","Madurai","1","Alanganallur","28","RAJAKKALPATTI","1","Maravapatti",""
"d81cdf09-9f0a-473a-911a-2a4cbdc7cb72","20","Madurai","2","Chellampatti","11","MUDALAIKULAM","5","Keelapatti",""
"d83d1ad8-66d0-4ecc-ac7a-e21ae6c6bbc7","20","Madurai","5","MADURAI EAST","19","MATHUR","3","Mathur",""
"d8eeca96-6da3-4f72-ab27-5a70b469ff56","20","Madurai","10","Thirumangalam","9","KARADIGAL","1","Anuppapatty AD Colony",""
"d9000758-2379-41ad-8e1c-4b418ad24f1c","20","Madurai","9","T.KALLUPATTI","31","S. MELAPPATTY","3","S.kannapatti",""
"d9128044-1e69-44eb-9446-8e31b031f691","20","Madurai","2","Chellampatti","18","PORUPPUMETTUPATTY","1","Paluthupatti",""
"d919a6c3-faac-4823-a7ae-7d40a9178873","20","Madurai","5","MADURAI EAST","32","TAMARAIPATTI","6","Tamaraipatti",""
"d91bec85-482c-4b37-b85a-26e07641e2b8","20","Madurai","4","Kottampatti","2","AYYAPATTI","11","Vairavanpatti",""
"d9252d28-e39d-4bce-a394-21ece79276b2","20","Madurai","4","Kottampatti","8","KARUNGALAKUDY","2","Kadampatti",""
"d94030b7-d45c-4742-84e9-0aa7635ee6a9","20","Madurai","5","MADURAI EAST","22","OTHAKADAI","11","Sornameena nagar",""
"d96a63ed-9f04-4a13-a2b7-7e1818f0ff51","20","Madurai","1","Alanganallur","30","T. METTUPATTI","6","T. naagar nagar",""
"d9ce471e-1283-4f79-9300-0201e26166ee","20","Madurai","3","Kallikudi","5","KALLIKUDI","1","Agathapatti",""
"d9d5e246-3efd-4e18-977d-4166a2a4c601","20","Madurai","2","Chellampatti","26","THUMMAKUNDU","4","Sivankovilpatti",""
"d9dc4814-7046-4fa2-9f63-8f9da0a82aa9","20","Madurai","7","Melur","18","NAVINIPATTI","2","Ganesha puram",""
"da1a7625-2faa-4dd9-b006-81f884fbb9dc","20","Madurai","10","Thirumangalam","15","MATHIPPANUR","4","Mathippanur",""
"da25de78-fdcd-4958-8956-1181679740b1","20","Madurai","8","SEDAPATTI","30","VANDARI","1","Anaikaraipatty",""
"da5748bf-d5ee-45bd-ac42-03bc1bebed34","20","Madurai","7","Melur","35","VELLARIPATTI","1","Kathappatti",""
"da78ceb1-3648-48ce-84f1-9a6b3ca0aaef","20","Madurai","7","Melur","13","KONGAMPATTI","6","Melachandalapatti",""
"da9bfc08-5860-4dce-88d2-a21f1bd0d5cb","20","Madurai","2","Chellampatti","6","KARUMATHUR","6","Karumathur",""
"daa78bd3-8a3c-40ca-b97f-5fcce07a1d7b","20","Madurai","7","Melur","30","THERKKUTHERU","5","Pathanenthalpatti",""
"db2e4503-c8ba-4e9e-b2d3-970fe3db9c23","20","Madurai","3","Kallikudi","","","2","S.Lakshmipuram",""
"db8fd734-66c0-43ec-bdd5-8534b9f3df18","20","Madurai","3","Kallikudi","8","KURAYUR","2","Kurayur",""
"db9d88ee-e214-4b89-a913-c9248664170c","20","Madurai","7","Melur","28","T.VELLALAPATTI","1","Manickampatti",""
"dba7ee98-df81-468a-be46-d7f9adb4df49","20","Madurai","2","Chellampatti","13","PANAMOOPPANPATTY","4","Polakkapatti",""
"dbf25aea-54e1-44f7-a87e-aa30507cc586","20","Madurai","7","Melur","18","NAVINIPATTI","3","Koothappanpatti",""
"dc10a996-c9c2-45e9-a747-92e2c5e50e6e","20","Madurai","7","Melur","15","KOTTANATHAMPATTY","1","Arammal nagar",""
"dc13a7c1-ea16-4b6e-823e-2246ef5dbbb1","20","Madurai","2","Chellampatti","28","VEPPANOOTHU","6","Koozhnayakkanpatti",""
"dc297892-d2d6-4210-8170-db5269b42b3a","20","Madurai","5","MADURAI EAST","13","KARSERI","6","Undankundu",""
"dc564ff3-3e66-456b-9c72-3beb45669c36","20","Madurai","5","MADURAI EAST","1","ANDARKOTTARAM","8","Kurunji nagar",""
